2, 5, TRENT-BOULT, ZAK-CRAWLEY, R, 83.581, 7.18, -0.25, -0.71, 0.89, -0.25, 0.17, 0, 0.000, 0.000, 17:23:22, 2022/06/11, -0.672554, 8.065775, -11.862724, -7.830396, N, N, 0.415322, 1.999996, 0.068795, 3.131386, 0.003364
2, 6, TRENT-BOULT, ZAK-CRAWLEY, R, 75.289, 8.04, 0.13, -0.22, 1.11, 0.64, -0.73, -1, 0.000, 0.000, 17:23:52, 2022/06/11, -0.750974, 9.544026, -13.178240, -8.126703, E, D, 0.483431, 1.963576, 1.366252, 2.174794, 0.071332
3, 1, TIM-SOUTHEE, ALEX-LEES, L, 83.207, 3.95, 0.55, 0.41, 0.54, -1.18, 0.07, 0, 0.000, 0.000, 17:25:34, 2022/06/11, -0.725453, 8.353222, -10.904897, -5.182616, P, A, 0.923281, 2.035701, -1.529242, 2.331499, -0.128780
3, 2, TIM-SOUTHEE, ALEX-LEES, L, 80.856, 8.20, 0.72, 0.34, 1.12, -1.73, -0.64, 0, 0.000, 0.000, 17:26:08, 2022/06/11, -0.687448, 9.315060, -13.571073, -8.569375, N, N, 0.871199, 2.016166, -3.375220, 0.979915, -0.148046
3, 3, TIM-SOUTHEE, ALEX-LEES, L, 80.916, 6.54, 0.54, 0.12, 0.88, -2.01, -0.10, 0, 0.000, 0.000, 17:26:42, 2022/06/11, -0.716579, 8.855987, -11.767270, -7.465268, P, D, 1.008472, 2.033653, -3.201681, 3.473103, -0.187353
3, 4, TIM-SOUTHEE, ALEX-LEES, L, 82.105, 6.26, 0.47, 0.18, 0.75, -0.73, -0.55, 4, 153.000, 44.000, 17:27:18, 2022/06/11, -0.640502, 7.986227, -11.813704, -6.988949, P, A, 0.800914, 2.031502, -1.063091, 2.388726, -0.062459
3, 5, TIM-SOUTHEE, ALEX-LEES, L, 80.697, 6.68, 0.58, 0.22, 0.79, -1.58, 0.08, 0, 0.000, 0.000, 17:27:57, 2022/06/11, -0.641073, 8.080616, -12.079399, -7.295865, P, D, 0.997213, 2.021316, -2.465235, 2.631675, -0.143471
3, 6, TIM-SOUTHEE, ALEX-LEES, L, 80.742, 3.46, 0.87, 0.81, 0.40, -1.80, 0.13, 1, -133.000, -42.000, 17:28:31, 2022/06/11, -0.617786, 7.164084, -10.900843, -4.735128, E, A, 0.877824, 2.040228, -2.427712, 2.430778, -0.233284
4, 1, TRENT-BOULT, ALEX-LEES, L, 80.400, 12.24, 0.04, -0.60, 2.19, 0.03, 0.62, 0, 0.000, 0.000, 17:29:36, 2022/06/11, -0.623157, 12.481895, -19.370697, -14.711396, N, N, 0.395402, 1.915163, 0.604169, -4.412575, 0.009787
4, 2, TRENT-BOULT, ALEX-LEES, L, 84.058, 7.11, 0.12, 0.07, 0.80, 1.44, 0.24, 0, 0.000, 0.000, 17:30:11, 2022/06/11, -0.611848, 7.467847, -11.890667, -7.358237, P, D, 0.385321, 1.962832, 3.113827, 2.086149, 0.153284
4, 3, TRENT-BOULT, ALEX-LEES, L, 83.926, 4.52, -0.01, -0.18, 0.59, 0.32, -0.08, 1, -134.000, -76.000, 17:30:48, 2022/06/11, -0.654941, 7.654278, -10.991373, -5.006639, P, A, 0.526152, 1.986838, 0.861257, 1.407526, 0.065761
4, 4, TRENT-BOULT, OLLIE-POPE, R, 82.825, 8.09, -0.30, -0.72, 1.04, 1.03, 0.67, 0, 0.000, 0.000, 17:31:28, 2022/06/11, -0.675551, 8.593191, -12.686571, -8.448624, N, N, 0.403200, 1.973066, 2.798598, 2.328277, 0.120278
4, 5, TRENT-BOULT, OLLIE-POPE, R, 81.244, 7.45, 0.11, -0.20, 1.01, 0.38, -0.36, 0, 0.000, 0.000, 17:32:01, 2022/06/11, -0.701608, 9.038672, -12.212414, -7.817855, P, D, 0.495253, 1.981805, 1.066496, 2.467886, 0.051634
4, 6, TRENT-BOULT, OLLIE-POPE, R, 84.171, 5.82, -0.31, -0.51, 0.59, 0.10, 1.41, 0, 0.000, 0.000, 17:32:31, 2022/06/11, -0.570160, 6.728672, -11.154765, -6.424441, P, D, 0.419503, 1.977318, 0.721194, 2.601645, 0.044282
5, 1, TIM-SOUTHEE, ALEX-LEES, L, 81.348, 6.64, 0.57, 0.24, 0.89, -2.05, 0.15, 0, 0.000, 0.000, 17:33:18, 2022/06/11, -0.716338, 8.880273, -11.979782, -7.076713, N, N, 0.931237, 1.993559, -3.388712, 2.290878, -0.195026
5, 2, TIM-SOUTHEE, ALEX-LEES, L, 80.762, 11.04, 0.54, -0.29, 1.53, -0.89, 0.34, 1, -136.000, -56.000, 17:33:51, 2022/06/11, -0.605342, 10.363442, -16.384901, -13.062939, P, A, 1.017264, 1.968588, -1.919603, 2.268661, -0.044549
5, 3, TIM-SOUTHEE, OLLIE-POPE, R, 78.763, 6.19, -0.47, -0.70, 0.63, -2.89, -0.58, 0, 0.000, 0.000, 17:34:32, 2022/06/11, -0.587144, 7.069106, -11.813441, -6.973242, N, N, -0.496603, 2.041586, -4.625334, 3.217803, -0.308606
5, 4, TIM-SOUTHEE, OLLIE-POPE, R, 80.098, 7.49, -0.15, -0.19, 0.86, -2.47, -0.22, 0, 0.000, 0.000, 17:35:06, 2022/06/11, -0.629482, 8.060130, -12.526522, -8.317903, P, D, -0.388645, 2.037392, -4.754699, 3.317836, -0.244452
5, 5, TIM-SOUTHEE, OLLIE-POPE, R, 81.650, 6.01, 0.02, 0.38, 0.68, 0.49, -0.47, 4, 20.000, 170.000, 17:35:40, 2022/06/11, -0.619409, 7.618129, -11.887873, -6.630377, P, A, -0.712878, 2.027814, 0.302216, 2.130433, 0.019386
5, 6, TIM-SOUTHEE, OLLIE-POPE, R, 79.787, 6.42, -0.55, -0.50, 0.79, -1.51, 0.88, 0, 0.000, 0.000, 17:36:23, 2022/06/11, -0.663924, 8.132373, -12.000245, -7.097835, N, N, -0.620814, 2.044731, -2.577938, 2.793284, -0.161284
6, 1, TRENT-BOULT, ALEX-LEES, L, 84.655, 6.31, -0.19, -0.58, 0.66, -0.19, -0.22, 0, 0.000, 0.000, 17:37:13, 2022/06/11, -0.580671, 6.825206, -11.502078, -6.666491, M, A, 0.442211, 1.974557, 0.131420, 2.081387, 0.007450
6, 2, TRENT-BOULT, ALEX-LEES, L, 85.371, 5.45, -0.05, -0.20, 0.77, 0.83, 0.31, 2, -20.000, -86.000, 17:37:49, 2022/06/11, -0.742855, 8.671527, -11.088106, -6.191962, P, A, 0.472817, 1.998113, 1.842509, 2.429786, 0.118224
6, 3, TRENT-BOULT, ALEX-LEES, L, 84.638, 6.87, 0.10, -0.09, 0.91, 0.24, -0.03, 1, -106.000, -38.000, 17:38:29, 2022/06/11, -0.698972, 8.472497, -11.719962, -7.238939, P, A, 0.417213, 1.968608, 0.753624, 2.166643, 0.037685
6, 4, TRENT-BOULT, OLLIE-POPE, R, 82.545, 8.37, -0.13, -0.62, 1.12, 0.20, -0.31, 0, 0.000, 0.000, 17:39:04, 2022/06/11, -0.697961, 9.011019, -12.606451, -8.778675, M, A, 0.382178, 1.940350, 0.910207, 2.849519, 0.036222
6, 5, TRENT-BOULT, OLLIE-POPE, R, 83.589, 6.26, -0.10, -0.28, 0.78, 1.05, 0.44, 0, 0.000, 0.000, 17:39:37, 2022/06/11, -0.655193, 8.146628, -11.666807, -6.349873, P, D, 0.433331, 1.958186, 2.300486, 1.399819, 0.134684
6, 6, TRENT-BOULT, OLLIE-POPE, R, 82.599, 7.88, -0.22, -0.68, 0.99, -0.15, -0.16, 0, 0.000, 0.000, 17:40:11, 2022/06/11, -0.674196, 8.383417, -12.381650, -8.349955, N, N, 0.401331, 1.972382, 0.241906, 2.836710, 0.010683
7, 1, TIM-SOUTHEE, ALEX-LEES, L, 79.200, 7.38, 0.44, 0.17, 0.96, -1.67, 1.52, 0, 0.000, 0.000, 17:40:54, 2022/06/11, -0.683871, 8.796657, -12.545563, -8.034288, E, D, 0.943280, 2.038448, -2.705124, 2.760725, -0.140960
7, 2, TIM-SOUTHEE, ALEX-LEES, L, 81.617, 7.13, 0.53, 0.36, 0.82, -1.05, 1.39, 0, 0.000, 0.000, 17:41:44, 2022/06/11, -0.628031, 7.752712, -12.177957, -7.732150, N, N, 0.953485, 2.022356, -1.617582, 2.823685, -0.085458
7, 3, TIM-SOUTHEE, ALEX-LEES, L, 81.467, 6.96, 0.86, 0.76, 0.89, -0.50, -0.17, 0, 0.000, 0.000, 17:42:19, 2022/06/11, -0.691241, 8.445862, -12.138505, -7.629225, N, N, 0.942083, 2.028181, -0.856783, 2.846174, -0.046802
7, 4, TIM-SOUTHEE, ALEX-LEES, L, 81.641, 6.98, 0.33, 0.14, 0.81, 0.12, 1.08, 4, -93.000, 147.000, 17:42:52, 2022/06/11, -0.625346, 7.842632, -12.261775, -7.613046, E, D, 0.853419, 2.038360, 0.622816, 2.556157, 0.033821
7, 5, TIM-SOUTHEE, ALEX-LEES, L, 79.649, 7.01, 0.74, 0.36, 0.97, -3.17, -0.41, 0, 0.000, 0.000, 17:43:35, 2022/06/11, -0.732222, 9.193614, -11.867997, -7.890150, N, N, 0.892560, 2.020337, -5.638879, 3.877529, -0.308556
7, 6, TIM-SOUTHEE, ALEX-LEES, L, 81.147, 6.41, 0.22, -0.10, 0.99, -1.03, 0.84, 0, 0.000, 0.000, 17:44:08, 2022/06/11, -0.776621, 9.836284, -12.110762, -6.964300, P, A, 0.841558, 2.043568, -1.325485, 2.133595, -0.080420
8, 1, TRENT-BOULT, OLLIE-POPE, R, 85.291, 7.52, 0.06, -0.10, 1.01, 1.17, -0.03, 0, 0.000, 0.000, 17:45:31, 2022/06/11, -0.711746, 8.638412, -12.020048, -8.090993, P, D, 0.395665, 1.977699, 2.791375, 2.881433, 0.123967
8, 2, TRENT-BOULT, OLLIE-POPE, R, 83.351, 7.62, -0.12, -0.41, 0.96, 0.23, 0.31, 0, 0.000, 0.000, 17:46:05, 2022/06/11, -0.674027, 8.403010, -12.251787, -8.069458, P, D, 0.331939, 1.974494, 0.886771, 2.526810, 0.040136
8, 3, TRENT-BOULT, OLLIE-POPE, R, 83.965, 6.36, -0.16, -0.45, 0.68, 0.65, -0.23, 0, 0.000, 0.000, 17:46:45, 2022/06/11, -0.594187, 7.017346, -11.466174, -6.649949, P, D, 0.374928, 1.966825, 1.605209, 2.196637, 0.091636
8, 4, TRENT-BOULT, OLLIE-POPE, R, 83.023, 5.42, -0.35, -0.57, 0.77, 1.45, 0.13, 0, 0.000, 0.000, 17:47:20, 2022/06/11, -0.743071, 8.634446, -11.007724, -6.006990, N, N, 0.348453, 1.978516, 3.024907, 2.369101, 0.198170
8, 5, TRENT-BOULT, OLLIE-POPE, R, 85.242, 8.03, -0.13, -0.48, 1.10, 0.19, 0.48, 2, -90.000, -97.000, 17:47:55, 2022/06/11, -0.714749, 8.866460, -12.257558, -8.459983, P, A, 0.399199, 1.957725, 0.912153, 2.904281, 0.037347
8, 6, TRENT-BOULT, OLLIE-POPE, R, 82.745, 12.44, 0.13, -0.33, 1.67, -0.60, 0.53, 1, -33.000, 161.000, 17:48:44, 2022/06/11, -0.517016, 9.925762, -19.328307, -15.308614, P, A, 0.342796, 1.900717, -1.809204, -3.048433, -0.026447
9, 1, TIM-SOUTHEE, OLLIE-POPE, R, 79.942, 6.94, -0.32, -0.43, 0.92, -0.33, -1.78, 0, 0.000, 0.000, 17:49:39, 2022/06/11, -0.684065, 8.808728, -12.408495, -7.505897, N, N, -0.531372, 2.053190, -0.757949, 2.300646, -0.042519
9, 2, TIM-SOUTHEE, OLLIE-POPE, R, 80.303, 8.46, -0.40, -0.44, 1.13, -1.73, 0.33, 0, 0.000, 0.000, 17:50:12, 2022/06/11, -0.659316, 9.342381, -13.826420, -8.815909, P, A, -0.459633, 2.011714, -3.600546, 0.834980, -0.152145
9, 3, TIM-SOUTHEE, OLLIE-POPE, R, 79.329, 8.71, -0.35, -0.30, 0.94, -1.14, 0.08, 0, 0.000, 0.000, 17:50:45, 2022/06/11, -0.554389, 7.975127, -14.233115, -8.853012, P, D, -0.491248, 2.015746, -2.470070, -0.006829, -0.101482
9, 4, TIM-SOUTHEE, OLLIE-POPE, R, 78.962, 7.10, -0.62, -0.69, 0.85, -1.47, -0.27, 0, 0.000, 0.000, 17:51:25, 2022/06/11, -0.636474, 8.163569, -12.588025, -7.488993, N, N, -0.711356, 2.038851, -2.621777, 2.116443, -0.148564
9, 5, TIM-SOUTHEE, OLLIE-POPE, R, 79.410, 5.99, -0.24, -0.20, 0.86, -0.83, -0.54, 0, 0.000, 0.000, 17:51:59, 2022/06/11, -0.725980, 9.301359, -11.928856, -6.521736, P, D, -0.517622, 2.043392, -1.517207, 2.294323, -0.103004
9, 6, TIM-SOUTHEE, OLLIE-POPE, R, 79.206, 7.27, -0.48, -0.73, 0.91, -2.33, -0.60, 0, 0.000, 0.000, 17:52:33, 2022/06/11, -0.659456, 8.646998, -12.601357, -7.914641, N, N, -0.467517, 2.048562, -4.136331, 2.709392, -0.225960
10, 1, MATT-HENRY, ALEX-LEES, L, 81.463, 9.04, -0.10, 0.17, 1.04, -0.08, -0.80, 0, 0.000, 0.000, 17:53:56, 2022/06/11, -0.625084, 8.254409, -12.836792, -9.812203, P, D, -0.494903, 1.946588, -0.557345, 4.547982, -0.020335
10, 2, MATT-HENRY, ALEX-LEES, L, 83.127, 8.00, -0.13, 0.17, 1.12, 0.46, -0.22, 0, 0.000, 0.000, 17:54:23, 2022/06/11, -0.760476, 9.289485, -11.773238, -8.476714, P, D, -0.480762, 1.911701, 0.661938, 4.277244, 0.028431
10, 3, MATT-HENRY, ALEX-LEES, L, 82.500, 7.26, -0.25, 0.09, 0.92, 0.22, 0.77, 1, 46.000, 66.000, 17:54:51, 2022/06/11, -0.715166, 8.395239, -11.412684, -7.521481, P, A, -0.566197, 1.911180, 0.173522, 3.602918, 0.008748
10, 4, MATT-HENRY, OLLIE-POPE, R, 84.214, 5.98, -0.43, -0.40, 0.68, -0.22, -0.30, 0, 0.000, 0.000, 17:55:35, 2022/06/11, -0.648628, 7.255302, -10.770621, -6.366033, P, D, -0.570203, 1.920652, -0.504417, 3.119019, -0.030413
10, 5, MATT-HENRY, OLLIE-POPE, R, 84.290, 7.94, -0.48, -0.49, 1.02, -0.29, -0.42, 2, -109.000, -96.000, 17:56:04, 2022/06/11, -0.703080, 8.470734, -11.828646, -8.291812, P, A, -0.578363, 1.911308, -0.704712, 3.631835, -0.029829
10, 6, MATT-HENRY, OLLIE-POPE, R, 85.515, 3.28, -0.38, -0.35, 0.44, -0.13, -0.16, 1, 29.000, -50.000, 17:56:42, 2022/06/11, -0.718592, 7.490719, -9.754496, -4.826193, P, A, -0.600168, 1.952793, -0.328646, 3.470105, -0.028800
11, 1, TIM-SOUTHEE, OLLIE-POPE, R, 80.739, 5.39, -0.21, -0.30, 0.68, -2.66, -0.66, 1, 42.000, -64.000, 17:57:31, 2022/06/11, -0.676779, 8.116998, -11.260332, -6.492945, P, A, -0.474634, 2.058049, -4.334580, 3.482844, -0.313986
11, 2, TIM-SOUTHEE, ALEX-LEES, L, 81.137, 6.34, 0.88, 0.93, 0.72, 0.47, 0.49, 0, 0.000, 0.000, 17:58:12, 2022/06/11, -0.621711, 7.593172, -11.907210, -6.999408, P, A, 0.948301, 2.038636, 0.855161, 2.592529, 0.052443
11, 3, TIM-SOUTHEE, ALEX-LEES, L, 75.044, 12.54, 0.80, 0.38, 2.14, 0.02, -0.26, 0, 0.000, 0.000, 17:58:45, 2022/06/11, -0.629026, 12.655688, -20.317455, -17.023926, M, A, 0.944676, 2.010714, 0.239925, 1.554549, 0.004190
11, 4, TIM-SOUTHEE, ALEX-LEES, L, 78.340, 8.89, 0.62, 0.40, 1.00, -0.96, 0.25, 0, 0.000, 0.000, 17:59:24, 2022/06/11, -0.584913, 8.289748, -14.213417, -9.052188, P, D, 0.843378, 1.994988, -1.774748, 0.496202, -0.072015
11, 5, TIM-SOUTHEE, ALEX-LEES, L, 76.961, 11.97, 0.66, 0.27, 1.66, -0.22, 1.25, 0, 0.000, 0.000, 17:59:58, 2022/06/11, -0.552397, 10.694319, -19.055048, -14.867934, N, N, 0.969623, 2.000904, -0.235523, -0.856812, -0.004629
11, 6, TIM-SOUTHEE, ALEX-LEES, L, 80.883, 7.75, 0.54, 0.26, 0.99, -0.69, 0.98, 0, 0.000, 0.000, 18:00:35, 2022/06/11, -0.672943, 8.641418, -12.717236, -8.381156, P, D, 1.018294, 2.022653, -0.950267, 2.736499, -0.045579
12, 1, MATT-HENRY, OLLIE-POPE, R, 82.938, 8.22, -0.42, -0.37, 0.88, -0.21, -0.34, 0, 0.000, 0.000, 18:01:38, 2022/06/11, -0.618085, 7.491982, -12.003121, -8.801607, P, D, -0.645714, 1.930178, -0.654065, 4.430990, -0.027217
12, 2, MATT-HENRY, OLLIE-POPE, R, 85.004, 3.82, -0.43, -0.44, 0.44, -0.23, -1.08, 0, 0.000, 0.000, 18:02:08, 2022/06/11, -0.635978, 6.707589, -9.996519, -4.891896, E, A, -0.675850, 1.932026, -0.520176, 3.011763, -0.042895
12, 3, MATT-HENRY, OLLIE-POPE, R, 85.221, 7.36, -0.30, -0.14, 0.76, 0.46, -0.71, 0, 0.000, 0.000, 18:02:39, 2022/06/11, -0.625280, 7.037874, -11.081214, -7.946193, P, D, -0.604832, 1.903422, 0.684850, 4.740679, 0.031813
12, 4, MATT-HENRY, OLLIE-POPE, R, 84.714, 6.72, -0.30, -0.17, 0.88, -0.15, 0.00, 0, 0.000, 0.000, 18:03:09, 2022/06/11, -0.746865, 8.362152, -10.836005, -7.108450, P, D, -0.523035, 1.896533, -0.479648, 3.846096, -0.024982
12, 5, MATT-HENRY, OLLIE-POPE, R, 84.174, 8.09, -0.45, -0.26, 1.08, -0.56, 0.30, 0, 0.000, 0.000, 18:03:39, 2022/06/11, -0.723092, 8.814911, -12.011862, -8.303670, P, D, -0.675935, 1.900000, -1.436162, 3.181886, -0.059404
12, 6, MATT-HENRY, OLLIE-POPE, R, 85.872, 6.35, -0.64, -0.68, 0.70, -0.53, 0.01, 0, 0.000, 0.000, 18:04:08, 2022/06/11, -0.620578, 7.009345, -11.013729, -6.889836, N, N, -0.630847, 1.951568, -1.009607, 3.198197, -0.055095
13, 1, KYLE-JAMIESON, ALEX-LEES, L, 79.972, 7.55, 0.36, -0.02, 1.01, -0.68, 0.95, 0, 0.000, 0.000, 18:05:36, 2022/06/11, -0.638334, 9.162954, -13.878222, -9.571586, P, D, 0.983806, 2.274533, -0.778415, 3.283616, -0.040022
13, 2, KYLE-JAMIESON, ALEX-LEES, L, 82.119, 7.68, 0.57, 0.41, 1.03, -0.84, 1.51, 0, 0.000, 0.000, 18:06:09, 2022/06/11, -0.658553, 8.952005, -13.492527, -9.204545, N, N, 0.986710, 2.179980, -1.317004, 2.796427, -0.062461
13, 3, KYLE-JAMIESON, ALEX-LEES, L, 81.440, 8.36, 0.67, 0.55, 1.16, -0.07, 1.08, 2, 50.000, 150.000, 18:06:45, 2022/06/11, -0.641967, 9.437673, -14.469622, -9.942360, P, A, 0.995148, 2.208834, 0.134351, 1.888268, 0.005682
13, 4, KYLE-JAMIESON, ALEX-LEES, L, 82.944, 7.07, 0.46, 0.13, 0.92, -0.28, 0.51, 0, 0.000, 0.000, 18:07:23, 2022/06/11, -0.645212, 8.608517, -13.035637, -8.830733, P, D, 1.017113, 2.222154, -0.076331, 3.276568, -0.003977
13, 5, KYLE-JAMIESON, ALEX-LEES, L, 81.908, 5.87, 0.68, 0.38, 0.82, -2.86, 0.40, 2, 30.000, 161.000, 18:08:00, 2022/06/11, -0.695167, 8.929059, -12.276820, -7.607096, P, A, 1.044600, 2.220471, -4.537336, 3.287544, -0.296369
13, 6, KYLE-JAMIESON, ALEX-LEES, L, 84.687, 5.06, 0.56, 0.43, 0.66, 0.06, 0.39, 0, 0.000, 0.000, 18:08:41, 2022/06/11, -0.644589, 8.155145, -12.086754, -6.853371, P, A, 0.993563, 2.241020, 0.399701, 2.347286, 0.027773
14, 1, MATT-HENRY, OLLIE-POPE, R, 81.200, 5.97, -0.48, -0.50, 0.84, -0.99, -0.40, 0, 0.000, 0.000, 18:09:47, 2022/06/11, -0.749905, 8.912571, -11.282712, -5.968173, E, A, -0.637229, 1.897074, -2.037381, 0.862161, -0.114847
14, 2, MATT-HENRY, OLLIE-POPE, R, 83.754, 8.85, -0.71, -0.87, 1.01, -0.11, -0.42, 0, 0.000, 0.000, 18:10:19, 2022/06/11, -0.649867, 7.846582, -12.279828, -9.351578, N, N, -0.621144, 1.891287, -0.177374, 4.555907, -0.006367
14, 3, MATT-HENRY, OLLIE-POPE, R, 83.900, 7.09, -0.60, -0.56, 0.99, -0.09, -0.69, 0, 0.000, 0.000, 18:10:47, 2022/06/11, -0.787286, 8.773855, -10.999588, -7.551680, N, N, -0.808163, 1.911640, -0.355173, 4.386698, -0.017864
14, 4, MATT-HENRY, OLLIE-POPE, R, 84.364, 6.80, -0.60, -0.50, 0.73, -0.35, 0.85, 0, 0.000, 0.000, 18:11:18, 2022/06/11, -0.631419, 7.049948, -11.128234, -7.145026, N, N, -0.626077, 1.915285, -0.698725, 3.416014, -0.036545
14, 5, MATT-HENRY, OLLIE-POPE, R, 84.565, 6.64, -0.34, -0.20, 0.79, 0.42, -0.23, 0, 0.000, 0.000, 18:11:47, 2022/06/11, -0.684439, 7.743915, -10.913286, -7.158861, P, D, -0.574059, 1.920788, 0.615135, 3.938301, 0.032951
14, 6, MATT-HENRY, OLLIE-POPE, R, 84.738, 6.94, -0.39, -0.28, 0.97, -0.44, 0.16, 0, 0.000, 0.000, 18:12:16, 2022/06/11, -0.762133, 8.827644, -11.167141, -7.358596, P, D, -0.565480, 1.921992, -1.039453, 3.510291, -0.051556
15, 1, KYLE-JAMIESON, ALEX-LEES, L, 85.110, 3.81, 0.32, 0.17, 0.46, -0.23, 0.31, 0, 0.000, 0.000, 18:16:29, 2022/06/11, -0.610985, 7.199302, -11.369208, -6.258769, P, D, 0.933600, 2.272659, 0.033779, 3.177790, 0.002787
15, 2, KYLE-JAMIESON, ALEX-LEES, L, 83.983, 3.96, 0.53, 0.43, 0.50, -0.04, 0.41, 0, 0.000, 0.000, 18:17:04, 2022/06/11, -0.620993, 7.476354, -11.598816, -6.028299, P, A, 0.994370, 2.246926, 0.240009, 2.564724, 0.019949
15, 3, KYLE-JAMIESON, ALEX-LEES, L, 82.197, 8.10, 0.51, 0.41, 1.20, 0.01, 1.52, 0, 0.000, 0.000, 18:17:38, 2022/06/11, -0.673649, 9.829433, -14.057987, -9.921713, N, N, 0.890604, 2.222658, 0.357450, 2.632284, 0.015222
15, 4, KYLE-JAMIESON, ALEX-LEES, L, 83.016, 6.84, 0.21, -0.24, 0.96, -1.65, 1.05, 0, 0.000, 0.000, 18:18:13, 2022/06/11, -0.677473, 9.059359, -12.955984, -8.765654, P, A, 0.938788, 2.254097, -2.504536, 3.454906, -0.135705
15, 5, KYLE-JAMIESON, ALEX-LEES, L, 84.049, 6.30, 0.39, 0.02, 0.84, -1.36, 0.34, 0, 0.000, 0.000, 18:18:49, 2022/06/11, -0.650528, 8.541033, -12.545185, -8.055370, P, D, 0.961393, 2.233594, -2.035673, 3.023178, -0.117719
15, 6, KYLE-JAMIESON, ALEX-LEES, L, 80.833, 7.54, 0.64, 0.37, 0.94, -0.90, 0.07, 0, 0.000, 0.000, 18:19:26, 2022/06/11, -0.598175, 8.652988, -13.714684, -9.413338, N, N, 0.919953, 2.248623, -1.505242, 2.975369, -0.073990
16, 1, MATT-HENRY, OLLIE-POPE, R, 81.393, 7.96, -0.53, -0.53, 0.89, -0.09, -0.49, 0, 0.000, 0.000, 18:20:23, 2022/06/11, -0.652937, 7.538537, -11.580477, -8.539944, N, N, -0.636651, 1.942198, -0.272655, 5.091169, -0.012395
16, 2, MATT-HENRY, OLLIE-POPE, R, 82.099, 7.88, -0.66, -0.74, 1.26, -0.46, -0.03, 0, 0.000, 0.000, 18:20:53, 2022/06/11, -0.921864, 9.949607, -10.663257, -9.067960, N, N, -0.626471, 1.928573, -0.893272, 8.053081, -0.040636
16, 3, MATT-HENRY, OLLIE-POPE, R, 83.493, 8.10, -0.32, -0.08, 0.67, -0.56, 0.22, 0, 0.000, 0.000, 18:21:23, 2022/06/11, -0.513830, 6.145469, -11.865083, -8.373425, P, D, -0.613306, 1.898343, -1.469100, 3.741515, -0.061505
16, 4, MATT-HENRY, OLLIE-POPE, R, 83.270, 7.90, -0.57, -0.25, 1.06, -0.13, 1.31, 0, 0.000, 0.000, 18:21:54, 2022/06/11, -0.722668, 8.773926, -11.843742, -8.021697, N, N, -0.746797, 1.902401, -0.424065, 3.171036, -0.018518
